,state,county,pop,black,white,asian,hispanic,income
38,16,21,11549,0.002857390250238116,0.9406009178283834,0.007792882500649407,0.04909515975409126,662
39,16,29,6918,0.0,0.9556230124313385,0.001011853136744724,0.055941023417172595,621
40,16,5,85065,0.006677246811261976,0.8981602304120379,0.016516781284899782,0.08453535531652266,755
41,16,19,112397,0.005409397047963914,0.8885290532665463,0.009235121933859445,0.12884685534311413,849
42,16,27,212230,0.0033689864769354,0.8502756443481129,0.00866512745606182,0.25141120482495405,887
0,17,67,18112,0.008171378091872792,0.9742159893992933,0.003809628975265018,0.014796819787985865,581
1,17,119,265670,0.08529002145518877,0.8750893966198667,0.00986938683328942,0.03193811871871118,881
2,17,63,50509,0.014551862044388129,0.9367835435268962,0.008137163673800709,0.09655704923874953,1100
3,17,91,111061,0.15051188085826708,0.7973456028668929,0.009490280116332466,0.10189895642934964,962
4,17,131,15693,0.005862486458930734,0.9695405594851207,0.0041419741285923664,0.02319505512011725,748
5,17,43,931743,0.04753134716332723,0.7745923500364371,0.11669204920240882,0.1416742599622428,1516
6,17,3,6532,0.3320575627679118,0.6243110838946724,0.0009185548071034905,0.011175750153092467,463
7,17,129,12367,0.004689900541764373,0.9716988760410771,0.005255923020942832,0.014959165521144983,869
8,17,99,110401,0.02524433655492251,0.9323466272950426,0.007789784512821442,0.09486327116602204,809
9,17,31,5223719,0.23555899542069547,0.5661791914917322,0.07200138445425568,0.2515893370221484,1244
10,17,115,106512,0.14356128886885985,0.7796774072404987,0.01083445996695208,0.022213459516298634,711
11,17,127,14430,0.06243936243936244,0.9097020097020097,0.0015246015246015245,0.027997227997227998,693
12,17,17,12665,0.04658507698381366,0.8986971969996053,0.0037110146071851558,0.1874457165416502,639
13,17,177,45433,0.09836462483217046,0.859705500407193,0.008055818457949069,0.037967996830497654,702
14,17,191,16487,0.01758961606113908,0.9667010371808091,0.0026081154849275185,0.004912961727421605,581
15,17,203,38817,0.006440477110544349,0.9677976144472783,0.0052554293222041885,0.01790452636731329,911
16,17,55,39127,0.008255169064840136,0.9696117770337619,0.005699389168604799,0.01679147391826616,599
17,17,109,30875,0.04722267206477733,0.9025748987854251,0.02231578947368421,0.027044534412955467,663
18,17,111,307789,0.014532683104334462,0.923899164687497,0.027089986971594177,0.12776934848223945,1445
19,17,139,14703,0.005305039787798408,0.9800720941304496,0.0021764265796096033,0.013398626130721621,756
20,17,149,15754,0.015424654056112734,0.9679446489780373,0.0027294655325631584,0.012377808810460836,605
21,17,151,4249,0.0524829371616851,0.9202165215344787,0.0063544363379618735,0.018592610025888443,522
22,17,163,263463,0.3011846065671461,0.6410881224308537,0.014237293282168653,0.039880362707476955,904
23,17,173,21832,0.0092982777574203,0.9829149871747893,0.0011451080982044705,0.010351777207768413,652
24,17,19,209448,0.13340781482754668,0.7227665100645506,0.10664699591306673,0.05843455177418739,930
25,17,13,4858,0.003499382461918485,0.9761218608480856,0.0084396871140387,0.011733223548785508,688
26,17,53,13398,0.0109717868338558,0.9543961785341095,0.004776832363039259,0.03187042842215256,657
27,17,89,530839,0.05511840689926701,0.7263558254009219,0.04005169175588078,0.31720540502864336,1383
28,17,93,124626,0.07041066872081267,0.8233835636223581,0.03345208864923852,0.18147096111565805,1690
29,17,9,6675,0.2043445692883895,0.7742322097378277,0.005543071161048689,0.042846441947565546,665
30,17,121,38084,0.03492280222665686,0.9260056716731436,0.006932044953261212,0.0196407940342401,637
31,17,125,13778,0.009435331688198578,0.971548845986355,0.00195964581216432,0.010669182755116854,632
32,17,75,28169,0.010295005147502574,0.9282899641449821,0.0032305016152508075,0.067947033973517,733
33,17,25,13338,0.004573399310241416,0.9765332133753186,0.002849002849002849,0.014694856800119957,611
34,17,59,5157,0.002326934264107039,0.9674229203025014,0.0042660461508629045,0.014543339150668994,467
35,17,133,33936,0.0022395096652522394,0.9774280999528524,0.009753653936822254,0.015146157472890146,1116
36,17,181,17127,0.013837799964967595,0.9408536229345478,0.003386465814211479,0.0511473112629182,639
37,17,201,286174,0.12870840817125245,0.7900333363617938,0.025645236813966327,0.12453961575824499,866
38,17,153,5611,0.30030297629656033,0.654785243272144,0.0028515416146854392,0.022099447513812154,467
39,17,169,7064,0.07332955832389582,0.9101075877689694,0.0,0.004105322763306908,604
40,17,45,17539,0.0034779633958606534,0.9767945720964707,0.01031985860083243,0.011460174468327727,641
41,17,7,53606,0.022199007573779055,0.8741745327015633,0.011808379658993397,0.21376338469574302,1089
42,17,11,33381,0.009316677151673107,0.9361612893562206,0.008657619603966328,0.08972169797190019,736
43,17,29,51736,0.036821555589918044,0.9284830678830988,0.01211922065872893,0.024895623936910468,699
44,17,33,19088,0.05762782900251467,0.9084765297569153,0.007177284157585918,0.03499580888516345,645
45,17,155,5746,0.005917159763313609,0.9697180647406892,0.00435085276714236,0.05360250609119387,740
46,17,39,16042,0.0047375638947762125,0.9615384615384616,0.00024934546814611643,0.02680463782570752,717
47,17,103,34527,0.051235265154806385,0.9044515886118111,0.0060821965418368235,0.060155820082833725,762
48,17,117,45719,0.009230298125505807,0.9687657210350182,0.004658894551499377,0.01172379098405477,729
49,17,159,15881,0.008878534097349034,0.9641080536490145,0.010200868962911655,0.016623638309930105,571
50,17,189,14155,0.008265630519251149,0.9666548922642176,0.002401978099611445,0.014199929353585305,732
51,17,135,29009,0.05026026405598263,0.9332965631355786,0.001103105932641594,0.017373918439105105,640
52,17,195,56396,0.01748350946875665,0.9340556067806227,0.005532307255833747,0.11857223916589829,733
53,17,1,66427,0.040826772246225176,0.9306306170683608,0.008129224562301474,0.015370256070573712,728
54,17,27,37628,0.03484107579462103,0.93619113426172,0.005846709896885298,0.03098756245349208,850
55,17,37,104200,0.07709213051823416,0.8429174664107486,0.024760076775431863,0.10961612284069099,1060
56,17,47,6507,0.006915629322268326,0.9701859535884432,0.0036883356385431073,0.013831258644536652,510
57,17,79,9598,0.010106272140029173,0.9738487184830174,0.00041675349031048136,0.002500520941862888,636
58,17,81,38169,0.08386386858445335,0.87631323849197,0.011763472975451283,0.02538709423878016,691
59,17,183,78407,0.1399747471526777,0.8225923705791575,0.009476194727511574,0.04944711569120104,649
60,17,197,688697,0.1121305886333177,0.7342401665754316,0.05337761018270734,0.17064398421947533,1476
61,17,199,67299,0.042244312694096495,0.9134459650217686,0.011055141978335488,0.0259884990861677,722
62,17,23,15836,0.003094215711038141,0.969752462743117,0.006314725940894165,0.015597373074008589,722
63,17,41,19714,0.0053261641473064825,0.9632241046971696,0.007304453687734605,0.0722329309120422,736
64,17,49,34174,0.005237900158014865,0.9726692807397437,0.0061450225317492835,0.020015216246269094,690
65,17,57,35418,0.037184482466542434,0.9427692133943193,0.001383477327912361,0.02944830312270597,670
66,17,61,13218,0.014676955666515357,0.9696625813284915,0.0018913602663035256,0.006506279316084128,592
67,17,65,8221,0.00377083079917285,0.9783481328305559,0.005960345456757086,0.02408466123342659,669
68,17,69,4009,0.027937141431778497,0.9543527064105762,0.0002494387627837366,0.017211274632077826,490
69,17,73,49464,0.017305515122109007,0.9405426168526605,0.005539382176936762,0.056060973637392854,738
70,17,87,12602,0.11791779082685289,0.8739089033486748,0.0034915092842405966,0.031979050944294554,645
71,17,95,50999,0.08960960018823899,0.8593501833369281,0.009980587854663816,0.056373654385380105,649
72,17,105,36324,0.04002863120801674,0.9287523400506552,0.0076533421429358,0.04479132254157031,768
73,17,171,5047,0.0015851000594412521,0.9819694868238558,0.0017832375668714088,0.012284525460669705,626
74,17,179,133852,0.013051728775064997,0.9580506828437378,0.010459313271374353,0.022554761975913697,857
75,17,187,17338,0.026127581035874956,0.8805513900103819,0.026127581035874956,0.09407082708501557,686
76,17,167,197661,0.12779455734818704,0.8187148704094384,0.01956885779187599,0.022508233794223443,870
77,17,157,32546,0.10173293185030419,0.8695384993547595,0.0039328949794137525,0.030602839058563265,655
78,17,141,51328,0.009760754364089776,0.9415523690773068,0.005688902743142145,0.09951683291770573,868
79,17,137,34426,0.0688142682855981,0.9025736362051937,0.007581479114622669,0.023703015162958228,725
80,17,193,14025,0.0072014260249554365,0.9788948306595365,0.0036363636363636364,0.01411764705882353,550
81,17,71,6884,0.000726321905868681,0.9776292852992446,0.006972690296339338,0.016995932597327134,585
82,17,113,173219,0.08439028051195308,0.8300128738764223,0.0514377753017856,0.04814714321177238,978
83,17,145,21384,0.08969322858211747,0.882435465768799,0.0060793116348671905,0.030723905723905723,615
84,17,161,145275,0.10080881087592497,0.8091137497848907,0.025572190672861813,0.12706246773360869,806
85,17,185,11573,0.008035945735764279,0.9619804717877819,0.010282554221031711,0.02341657305797978,640
86,17,35,10865,0.0008283479061205706,0.9737689829728486,0.0027611596870685687,0.010492406810860562,637
87,17,85,21834,0.005038014106439498,0.9714665201062563,0.004351012182834112,0.02967848309975268,779
88,17,101,16189,0.08925813824201619,0.87046760145778,0.0026561245290011738,0.03805052813638891,580
89,17,123,11794,0.004154654909275903,0.9726131931490588,0.0031371884008818043,0.03052399525182296,704
90,17,21,33231,0.01272907827028979,0.9659956065119918,0.006620324395895399,0.01603924046823749,693
91,17,77,58551,0.14949360386671448,0.7665112466055234,0.03420949257911906,0.043210192823350584,710
92,17,143,184463,0.17604072361394968,0.728867035665689,0.03985623133094442,0.04706092820782488,838
93,17,147,16427,0.005478784927253911,0.9712668168259573,0.004504778717964327,0.01296645766116759,837
94,17,175,5500,0.006909090909090909,0.9732727272727273,0.01109090909090909,0.016,600
95,17,5,16712,0.06241024413595021,0.9088678793681187,0.011728099569171853,0.034585926280516995,737
96,17,15,14562,0.011399533031177037,0.9568053838758412,0.007347891773108089,0.03591539623678066,650
97,17,83,22069,0.004757805065929584,0.9674203634056822,0.0021296841723684808,0.013684353618197472,798
98,17,51,21724,0.048011415945498064,0.9369361075308414,0.004925428097956178,0.018781071625851593,598
99,17,107,29207,0.06330674153456363,0.8835553120827199,0.007463964118190844,0.0342383675146369,727
100,17,165,24231,0.028187033139366928,0.9279435433948248,0.007717386818538236,0.017745862737815195,592
0,18,69,36378,0.009813623618670626,0.9600307878388037,0.007504535708395184,0.023283303095277364,734
1,18,181,24217,0.004377090473634224,0.9166701077755296,0.0025188916876574307,0.08147169343849361,732
2,18,75,20993,0.004287143333492116,0.9725622826656505,0.002143571666746058,0.030486352593721715,642
3,18,145,44399,0.010833577332822811,0.9436023333858871,0.006531678641410843,0.04153246694745377,818
4,18,153,20792,0.03972681800692574,0.9321854559445941,0.005050019238168527,0.017170065409772988,680
5,18,157,189294,0.05095248660813338,0.8227413441524823,0.08123870804145931,0.0818092491045675,864
6,18,57,316095,0.0374729116246698,0.8707698634904064,0.05760926303801073,0.03884908018159098,1324
7,18,5,81893,0.019842965821254565,0.8527590880783461,0.06961522962890601,0.06622055609148524,873
8,18,49,20212,0.010093014051058776,0.9374134177716208,0.004353849198495943,0.05091035028695824,704
9,18,113,47451,0.005121072264019725,0.9679880297570125,0.006469832037259489,0.10237929653748076,741
10,18,19,115702,0.06897892862699002,0.8766140602582496,0.008271248552315431,0.0531278629582894,870
11,18,63,160940,0.06600596495588418,0.8774015160929539,0.02763762893003604,0.037380390207530756,1151
12,18,53,66944,0.07576481835564053,0.8821552342256214,0.008171008604206501,0.04203513384321224,669
13,18,71,43938,0.010719650416495972,0.9142655560107424,0.01995994355683008,0.06607037188765988,765
14,18,119,20878,0.007615671999233643,0.9703036689338059,0.004646038892614235,0.01240540281636172,722
15,18,183,33649,0.0041308805610865106,0.9690629736396327,0.004071443430711166,0.0200600315016791,807
16,18,23,32301,0.010990371815114083,0.9350174917185227,0.003157796972229962,0.1556608154546299,728
17,18,161,7153,0.0006990074094785405,0.9738571228855026,0.009925905214595274,0.017894589682650636,779
18,18,29,49501,0.008747298034383144,0.971293509222036,0.005333225591402194,0.012403789822427829,890
19,18,93,45619,0.0035730726232490848,0.9653433876235779,0.004515662333676757,0.016287073368552576,704
20,18,123,19141,0.03014471553210386,0.9472336868502168,0.0049631680685439635,0.013583407345488742,664
21,18,129,25589,0.01969596310914846,0.962796514127164,0.004611356442221267,0.011567470397436398,784
22,18,15,19994,0.004451335400620186,0.9579873962188656,0.0021506451935580672,0.03936180854256277,737
23,18,45,16486,0.0036394516559505033,0.9753123862671358,0.005337862428727405,0.024626956205265074,665
24,18,149,22941,0.0036615666274355954,0.9675253912209582,0.006974412623686849,0.03639771587986574,742
25,18,55,32295,0.003870568199411674,0.97782938535377,0.0034680291066728594,0.013810187335500851,641
26,18,61,39712,0.008032836422240128,0.9656275181305399,0.004406728444802579,0.01838235294117647,790
27,18,91,110552,0.11106085823865693,0.8277914465590853,0.005707721253346842,0.0645488096099573,784
28,18,169,31631,0.009926970377161646,0.9567512882931302,0.0029085390913976797,0.025449717049729696,678
29,18,73,33449,0.007593650034380699,0.9431373135220784,0.004155580136924871,0.05976262369577566,847
30,18,101,10210,0.007835455435847209,0.9810969637610186,0.0012732615083251714,0.010479921645445641,606
31,18,127,168041,0.036502996292571456,0.9114680345867973,0.013651430305699205,0.09788682523907856,1020
32,18,137,28425,0.005065963060686016,0.9707299912049252,0.008865435356200527,0.01801231310466139,797
33,18,147,20526,0.007259086037221085,0.9680405339569327,0.002776965799473838,0.02869531326122966,723
34,18,159,15218,0.0016427914311998948,0.9620843737679065,0.0033512945196477856,0.027073202786174266,763
35,18,167,107693,0.0653431513654555,0.8717836813906197,0.01883130751302313,0.026241259877615074,728
36,18,173,61928,0.01731042500968867,0.937039788141067,0.027128278000258365,0.018117814235886837,937
37,18,33,42704,0.002669539153240914,0.9727660172349194,0.00330179842637692,0.027819408017984264,747
38,18,87,38942,0.0007960556725386472,0.9786862513481588,0.0019772995737250268,0.039648708335473265,788
39,18,139,16704,0.015804597701149427,0.9712045019157088,0.001257183908045977,0.015924329501915708,712
40,18,11,64321,0.01592015049517265,0.9324326425273239,0.02689634800453973,0.028637614464949238,1208
41,18,89,486849,0.23972114557080326,0.6158007924428314,0.013768129337843972,0.18682178663199472,906
42,18,107,38276,0.007916187689413733,0.9573884418434528,0.008203574041174626,0.04773226042428676,755
43,18,1,35195,0.011137945730927688,0.967751101008666,0.0037789458729933227,0.04512004546100298,707
44,18,41,23259,0.025280536566490392,0.9634120125542801,0.0018917408315060837,0.011479427318457372,695
45,18,21,26268,0.007689964976397137,0.9654332267397594,0.0023983554134307905,0.0037307750875590073,725
46,18,37,42418,0.004455655617898062,0.9478523268423782,0.006954594747512848,0.07343580555424584,689
47,18,47,22842,0.0010944750897469574,0.9945276245512652,0.0027580772261623326,0.0010944750897469574,773
48,18,59,73830,0.020980631179737235,0.9488419341731004,0.008167411621292158,0.022673709874034945,1049
49,18,67,82387,0.07243861288795563,0.874361246313132,0.013048175076164929,0.032662920120892856,711
50,18,115,5887,0.011550874808900968,0.9724817394258536,0.004076779344317989,0.01087141158484797,859
51,18,121,16996,0.003942104024476347,0.9541068486702754,0.0,0.015415391856907507,607
52,18,135,25076,0.006779390652416653,0.9594432923911309,0.0010767267506779392,0.03369755941936513,644
53,18,7,8667,0.005653628706588208,0.9757701626860505,0.0017307026652821046,0.051344179070035766,665
54,18,13,15034,0.010442995876014367,0.9682054010908607,0.005720367167753093,0.016562458427564188,894
55,18,133,37559,0.027157272557842328,0.9323996911525866,0.01879709257434969,0.019063340344524615,813
56,18,175,27827,0.0008624717001473389,0.9810256225967585,0.003090523592194631,0.013260502389765335,721
57,18,27,32937,0.017518292497798828,0.9519992713361872,0.0013358836566779002,0.04806145064820718,660
58,18,65,48483,0.02452405997978673,0.9476517542231297,0.004867685580512757,0.017387537899882434,717
59,18,83,37409,0.028923521077815498,0.9418856424924483,0.007992729022427758,0.01916651073271138,665
60,18,95,129505,0.07863016871935447,0.8784834562372109,0.005883942704914868,0.03917995444191344,770
61,18,125,12411,0.010071710579324792,0.968898557731045,0.007332205301748449,0.008137942148094433,607
62,18,131,12660,0.004818325434439178,0.9545813586097947,0.00631911532385466,0.029383886255924172,689
63,18,151,34474,0.002697685212043859,0.971282705807275,0.004061031502001509,0.03498288565295585,782
64,18,171,8247,0.006426579362192313,0.9775676003395174,0.00012125621438098702,0.016612101370195222,745
65,18,165,15560,0.014074550128534704,0.9682519280205656,0.002763496143958869,0.0036632390745501286,635
66,18,179,27947,0.007227967223673382,0.9610333846208895,0.004687444090600065,0.029054996958528645,739
67,18,3,370016,0.11401398858427744,0.7924305975957796,0.03706326212920522,0.07342925711320591,779
68,18,31,26552,0.006289545043687858,0.9644847845736668,0.01363362458571859,0.01939590238023501,798
69,18,35,115616,0.07300027677830058,0.8838569056185995,0.01494602823138666,0.023794284528093,704
70,18,43,76809,0.05366558606413311,0.9012485516020258,0.010532619875275033,0.031519743780025776,866
71,18,77,32237,0.02183826038403077,0.9531904333529795,0.00766200328814716,0.027173744455129198,744
72,18,79,27727,0.011324701554441518,0.970786597900963,0.0019836260684531325,0.023911710606989576,763
73,18,81,151564,0.02469583806180887,0.917770710722863,0.03129371090760339,0.03487635586286981,992
74,18,103,35901,0.051920559315896495,0.9071335060304727,0.00501378791677112,0.030890504442773182,672
75,18,109,69727,0.0030404291020694994,0.9749451432013424,0.007242531587476874,0.015101753983392373,900
76,18,51,33596,0.019645195856649603,0.9510656030479819,0.004077866412668175,0.015567329443981426,710
77,18,111,14018,0.0026394635468683122,0.9684691111428164,0.0,0.061920388072478245,735
78,18,117,19547,0.01330127385276513,0.9639330843607715,0.005218192049930936,0.015398782421855016,635
79,18,141,269240,0.12986554746694398,0.7863987520427871,0.022890358044867033,0.08505794087059872,780
80,18,85,78806,0.007017232190442352,0.939002106438596,0.012105677232698018,0.07924523513438063,802
81,18,99,46595,0.00950745788174697,0.9297778731623565,0.004807382766391244,0.09840111599957077,739
82,18,155,10628,0.00931501693639443,0.9669740308618743,0.005269100489273617,0.01957094467444486,791
83,18,163,181313,0.0941024636953776,0.8540424569666819,0.012183351441981545,0.02583929447971188,802
84,18,9,12129,0.0014015994723390222,0.9731222689422047,0.003957457333663122,0.015747382306867837,618
85,18,143,23743,0.0025270606073368993,0.9749820999873647,0.005433180305774333,0.021943309607042074,799
86,18,105,145403,0.029999381030652736,0.8618116545050652,0.06553509900070838,0.03366505505388472,896
87,18,39,203604,0.05265122492681873,0.8743541384255712,0.010589182923714661,0.1559939883302882,816
88,18,25,10581,0.0031187978451942162,0.9730649277005954,0.0,0.014270862867403837,603
89,18,17,38084,0.0121573364142422,0.838541119630291,0.017513916605398593,0.14880264678080032,669
90,18,97,944523,0.27709648150442073,0.6227069113192585,0.031091884475020724,0.10191387610465812,899
0,19,125,33207,0.005932484114795074,0.9550998283494444,0.009425723492034813,0.01894178938175686,802
1,19,183,22143,0.009077360791220701,0.9622454048683556,0.00469674389197489,0.060335094612292826,843
2,19,197,12804,0.006872852233676976,0.9313495782567948,0.0030459231490159327,0.11566697906904093,601
3,19,29,13191,0.0030323705556819045,0.971192479721022,0.004624365097414904,0.02471382002880752,652
4,19,35,11468,0.023456574816881758,0.9479420997558423,0.006801534705266829,0.012818276944541332,577
5,19,47,17132,0.025566191921550314,0.8579850572028952,0.019670791501284146,0.27772589306560824,647
6,19,57,39600,0.05936868686868687,0.902979797979798,0.00803030303030303,0.030126262626262626,773
7,19,65,19929,0.020322143609814842,0.9542375432786392,0.006573335340458628,0.023182297154899896,656
8,19,85,14143,0.002191897051544934,0.9736972353814608,0.002828254260057979,0.016474581064837727,732
9,19,109,15075,0.011077943615257048,0.9698839137645108,0.005439469320066335,0.024013266998341627,617
10,19,129,14957,0.008691582536604934,0.9657016781440129,0.0026743330881861334,0.029952530587684698,948
11,19,133,8796,0.002728512960436562,0.967712596634834,0.0,0.019326966803092316,603
12,19,139,42950,0.02346915017462165,0.9141559953434226,0.009266589057043074,0.1779045401629802,841
13,19,143,6115,0.01259198691741619,0.9458708094848732,0.0017988552739165986,0.07833197056418642,582
14,19,153,474274,0.06552330509368003,0.8433500465975364,0.04534931284447387,0.08241227644779178,1040
15,19,187,36757,0.047310716326141956,0.916097614059907,0.01322197132518976,0.04741953913540278,647
16,19,169,96922,0.01886052702172881,0.8655619983079177,0.0771445079548503,0.03362497678545635,940
17,19,193,102398,0.03494208871267017,0.8617160491415848,0.028926346217699565,0.16153635813199477,768
18,19,13,133009,0.09099384252193461,0.839672503364434,0.023163846055530075,0.04313993789893917,817
19,19,75,12341,0.005591119034113929,0.9829835507657402,0.0035653512681306215,0.012559760149096507,726
20,19,105,20568,0.024504084014002333,0.9542979385453131,0.010987942434850254,0.018961493582263712,758
21,19,131,10631,0.0008465807543975167,0.9770482551030006,0.00498541999811871,0.013733421126893049,622
22,19,137,10155,0.0,0.9506646971935008,0.0,0.03781388478581979,617
23,19,161,9868,0.0064856100526955816,0.974158897446291,0.0008107012565869477,0.028678556951763277,573
24,19,149,25039,0.00710891010024362,0.9476816166779823,0.005351651423778905,0.04968249530732058,748
25,19,19,21125,0.0010414201183431952,0.9739171597633136,0.0058224852071005915,0.01519526627218935,779
26,19,45,47218,0.026727095599135924,0.9376720742089881,0.007264178914820619,0.030560379516286162,769
27,19,53,8044,0.015788165091994034,0.9486573843858777,0.0072103431128791645,0.028219791148682248,609
28,19,101,18077,0.017757371245228745,0.8334347513414837,0.06123803728494772,0.029263705260828676,670
29,19,5,13880,0.012536023054755043,0.9677233429394813,0.005043227665706052,0.06368876080691642,626
30,19,113,222121,0.05338531701189892,0.8841622358984518,0.02343317381067076,0.031892527046069485,936
31,19,49,84002,0.0162019951905907,0.9112283040879979,0.04282040903788005,0.0609509297397681,1220
32,19,141,13911,0.010567177054129826,0.9404787578175544,0.009129465890302639,0.046797498382574944,658
33,19,11,25626,0.006048544447045969,0.9746741590572076,0.003316943729025209,0.01447748380551003,819
34,19,61,96802,0.03435879423978844,0.929443606537055,0.012076196772793951,0.023914795148860562,860
35,19,151,6898,0.006378660481298927,0.9611481588866339,0.015221803421281531,0.03667729776746883,542
36,19,177,7223,0.007337671327703171,0.9766025197286446,0.001246019659421293,0.01481378928423093,578
37,19,3,3726,0.0042941492216854536,0.9828234031132582,0.0026838432635534087,0.01261406333870102,586
38,19,9,5637,0.003547986517651233,0.9717935071846727,0.004612382472946603,0.006563775057654781,517
39,19,93,6916,0.0008675534991324465,0.9722382880277617,0.005205320994794679,0.02197802197802198,557
40,19,135,7863,0.0006358896095637797,0.9604476662851329,0.0012717792191275594,0.025562762304463946,657
41,19,167,34825,0.0035606604450825557,0.9324910265613783,0.007121320890165111,0.10495333811916727,774
42,19,25,9780,0.012372188139059305,0.9571574642126789,0.003067484662576687,0.018609406952965236,568
43,19,33,42984,0.017332030522985296,0.9420249395123766,0.011213474781313978,0.04731993299832496,735
44,19,83,17127,0.013429088573597245,0.953757225433526,0.004320663280200853,0.042914696093886845,651
45,19,117,8597,0.0016284750494358496,0.9912760265208794,0.0,0.01779690589740607,672
46,19,147,9055,0.02308117062396466,0.9613473219215903,0.005190502484815019,0.02661512976256212,636
47,19,87,19926,0.022533373481882966,0.9209073572217203,0.026598414132289472,0.04757603131586871,749
48,19,99,36891,0.01911035211840286,0.9548399338592068,0.004770811308991353,0.02146865089046109,810
49,19,157,18605,0.018543402311206665,0.938134909970438,0.021284600913732868,0.03208814834721849,783
50,19,43,17672,0.010242191036668175,0.9741398822996831,0.0044703485740153915,0.01918288818469896,684
51,19,17,24782,0.01041078201920749,0.9622710031474457,0.011177467516746026,0.01533370995077072,822
52,19,63,9551,0.018113286566851638,0.9570725578473458,0.0037692388231598786,0.09559208459847136,695
53,19,81,10888,0.006429096252755327,0.9679463629684056,0.0036737692872887582,0.04160543717854519,652
54,19,97,19395,0.005104408352668214,0.9680845578757412,0.0041247744263985565,0.01423047177107502,677
55,19,111,34541,0.025563822703453868,0.9369155496366637,0.005963926927419589,0.03566775715815987,667
56,19,181,49361,0.004639290127833715,0.9619537691699925,0.005672494479447337,0.027005125503940356,1081
57,19,123,22208,0.015625,0.9514139048991355,0.013868876080691643,0.021388688760806917,678
58,19,41,16313,0.006620486728376142,0.9537178937044075,0.005455771470606265,0.034757555323974745,742
59,19,55,17258,0.0027813188086684435,0.9772279522540271,0.00382431336191911,0.014717812029203848,776
60,19,185,6413,0.010447528457820054,0.9708404802744426,0.0003118665211289568,0.008576329331046312,573
61,19,163,172288,0.07464826337295691,0.8579529624814265,0.027152210252600298,0.06599414933135216,897
62,19,51,8885,0.0005627462014631402,0.979741136747327,0.006978052898142938,0.013956105796285876,713
63,19,171,17136,0.00834500466853408,0.8820028011204482,0.00338468720821662,0.09226190476190477,713
64,19,179,35315,0.0323658502052952,0.874076171598471,0.010647033838312331,0.10655528812119495,700
65,19,69,10245,0.01386041971693509,0.92132747681796,0.0,0.12406051732552464,615
66,19,27,20344,0.001720408965788439,0.9905131734172238,0.001081399921352733,0.007225717656311443,631
67,19,31,18445,0.007373271889400922,0.9717538628354567,0.0031986988343724585,0.01940905394415831,821
68,19,67,15858,0.017278345314667674,0.9437507882456804,0.01412536259301299,0.029448858620254762,645
69,19,73,9003,0.0036654448517160947,0.9613462179273575,0.006553371098522715,0.027990669776741087,623
70,19,115,11223,0.011137841931747305,0.9118773946360154,0.0376013543615789,0.15753363628263387,675
71,19,119,11769,0.0005947829042399524,0.9689013510068825,0.0023791316169598097,0.025830571841277933,759
72,19,189,10571,0.012865386434585185,0.9505250212846467,0.012392394286254849,0.04389367136505534,631
73,19,165,11694,0.008209338122113904,0.969557037797161,0.003164015734564734,0.028390627672310587,705
74,19,7,12510,0.005915267785771383,0.9717026378896882,0.005435651478816947,0.019104716227018384,623
75,19,95,16207,0.009255260072808046,0.9734065527241316,0.002468069352748812,0.02653174554204973,770
76,19,145,15363,0.017249235175421467,0.9390743995313415,0.009568443663347002,0.03332682418798412,633
77,19,191,20401,0.009460320572520955,0.9684819371599431,0.013234645360521543,0.02186167344738003,796
78,19,155,93503,0.014609156925446242,0.9294354191844112,0.00674844657390672,0.07616867907981562,888
79,19,127,40271,0.009510565915919644,0.8503886171190187,0.03608055424499019,0.21308137369322838,749
80,19,15,26399,0.0051138300693208075,0.9639759081783401,0.003712261828099549,0.025947952573961135,850
81,19,21,20260,0.0271964461994077,0.7741362290227048,0.10636722606120434,0.25207305034550836,695
82,19,89,9264,0.003130397236614853,0.9820811744386874,0.0004317789291882556,0.01575993091537133,648
83,19,77,10674,0.0002810567734682406,0.9717069514708638,0.002529510961214165,0.026794079070638934,730
84,19,91,9566,0.0026134225381559692,0.973761237716914,0.004181476061049551,0.04254651892117917,617
85,19,121,15890,0.002328508495909377,0.9727501573316552,0.012586532410320957,0.020830711139081182,1006
86,19,23,14735,0.005700712589073635,0.9755683746182559,0.005632846963013234,0.01316593145571768,688
87,19,71,6968,0.00473593570608496,0.9545063145809415,0.0,0.02640642939150402,668
88,19,79,15110,0.013633355393778954,0.9370615486432826,0.030377233620119126,0.059629384513567175,761
89,19,173,6201,0.0024189646831156266,0.9543621996452185,0.007095629737139171,0.07934204160619256,616
90,19,175,12453,0.00505902192242833,0.9686822452421103,0.013169517385368987,0.02931020637597366,665
91,19,195,7489,0.012551742555748431,0.9692882894912538,0.0033382294031245826,0.02910936039524636,633
92,19,159,4984,0.0006019261637239165,0.96669341894061,0.009430176565008025,0.023876404494382022,677
93,19,1,7124,0.003790005614823133,0.9779618192026951,0.005614823133071308,0.018950028074115666,663
94,19,37,12099,0.005124390445491363,0.9800809984296223,0.004297875857508885,0.024382180345483097,620
95,19,39,9282,0.0006464124111182935,0.9724197371256195,0.0017237664296487825,0.13219133807369102,760
96,19,59,17056,0.006507973733583489,0.9740853658536586,0.008208255159474672,0.019523921200750468,855
97,19,103,147001,0.06765260100271427,0.8210420337276617,0.0628567152604404,0.055673090659247214,1084
0,20,187,2063,0.0004847309743092584,0.9297140087251575,0.0,0.36063984488608825,559
