lon,lat,6to9,9to12,12to15,15to18
-87.69170732,41.89684685,0.198573075,0.296614119,0.325187646,0.204447753
-87.6795122,41.89684685,0.201027691,0.316411376,0.329692575,0.193024647
-87.66731707,41.89684685,0.197281696,0.323896673,0.329577832,0.187301535
-87.65512195,41.89684685,0.190810277,0.335752048,0.314355693,0.180579113
-87.64292683,41.89684685,0.188376299,0.346693915,0.311709717,0.184772359
-87.63073171,41.89684685,0.188747189,0.359046915,0.322511657,0.17334506
-87.61853659,41.89684685,0.193741334,0.361103157,0.32668539,0.156415724
-87.76487805,41.90585586,0.222951526,0.234830728,0.335358713,0.204396646
-87.75268293,41.90585586,0.217339274,0.246611697,0.332301731,0.201946271
-87.7404878,41.90585586,0.209568069,0.259731328,0.335890808,0.211730581
-87.72829268,41.90585586,0.211718947,0.256471522,0.309153525,0.213320104
-87.71609756,41.90585586,0.20698922,0.270642703,0.322364492,0.207492358
-87.70390244,41.90585586,0.20219375,0.273391372,0.321557014,0.21601856
-87.69170732,41.90585586,0.203728087,0.29445939,0.331822371,0.207307307
-87.6795122,41.90585586,0.19199528,0.307210564,0.320996478,0.19260532
-87.66731707,41.90585586,0.181158996,0.312362113,0.31603387,0.171525067
-87.65512195,41.90585586,0.184412387,0.316349492,0.313762146,0.159518396
-87.64292683,41.90585586,0.18471092,0.326258666,0.312607851,0.166678625
-87.63073171,41.90585586,0.190819517,0.322564266,0.316103745,0.162550873
-87.80146341,41.91486486,0.205568645,0.253862185,0.332840307,0.205938273
-87.78926829,41.91486486,0.201160603,0.249412508,0.337624277,0.211529178
-87.77707317,41.91486486,0.211333614,0.245346294,0.33748836,0.205630771
-87.76487805,41.91486486,0.213412969,0.243697999,0.328145964,0.207253995
-87.75268293,41.91486486,0.208429464,0.25018809,0.326887566,0.206240334
-87.7404878,41.91486486,0.20147457,0.264205918,0.32970903,0.213341749
-87.72829268,41.91486486,0.196861298,0.275905381,0.309860302,0.222697363
-87.71609756,41.91486486,0.192134335,0.276742182,0.311019768,0.218596721
-87.70390244,41.91486486,0.188252199,0.28169829,0.321692449,0.200927622
-87.69170732,41.91486486,0.190162014,0.290371586,0.323893107,0.212946737
-87.6795122,41.91486486,0.18252812,0.296600064,0.321863039,0.185298906
-87.66731707,41.91486486,0.175744963,0.303695305,0.301760974,0.16424558
-87.65512195,41.91486486,0.179708964,0.303859317,0.322125291,0.15809122
-87.64292683,41.91486486,0.190793693,0.309796974,0.326784332,0.163227338
-87.63073171,41.91486486,0.19488603,0.302825138,0.321868871,0.163750522
-87.80146341,41.92387387,0.198679265,0.25401469,0.33138563,0.216382524
-87.78926829,41.92387387,0.194478984,0.248568647,0.330910055,0.211873392
-87.77707317,41.92387387,0.200114442,0.253090096,0.330476428,0.20213135
-87.76487805,41.92387387,0.198380313,0.254574157,0.33075039,0.199861247
-87.75268293,41.92387387,0.195423601,0.260466464,0.322347353,0.20304471
-87.7404878,41.92387387,0.194610301,0.266703072,0.317464396,0.212049029
-87.72829268,41.92387387,0.19015839,0.262079295,0.315378057,0.216375133
-87.71609756,41.92387387,0.185917473,0.281136201,0.314740352,0.222037845
-87.70390244,41.92387387,0.186836307,0.281800723,0.325610266,0.209619293
-87.69170732,41.92387387,0.181512281,0.287855095,0.324102698,0.194315421
-87.6795122,41.92387387,0.175430221,0.284406212,0.324731446,0.174548968
-87.66731707,41.92387387,0.174040969,0.288726856,0.327069848,0.155163347
-87.65512195,41.92387387,0.175830921,0.286400835,0.32694613,0.147516618
-87.64292683,41.92387387,0.183683497,0.294223793,0.315512804,0.152744971
-87.63073171,41.92387387,0.19138815,0.29044367,0.322379973,0.158424909
-87.80146341,41.93288288,0.184803674,0.256708816,0.333243257,0.208816319
-87.78926829,41.93288288,0.186787445,0.257797673,0.336084366,0.217909994
-87.77707317,41.93288288,0.194169983,0.262263402,0.321081604,0.196980525
-87.76487805,41.93288288,0.194658163,0.269363353,0.320831868,0.179281168
-87.75268293,41.93288288,0.193251742,0.267392181,0.312842067,0.201905714
-87.7404878,41.93288288,0.192920459,0.275318684,0.309267376,0.220583536
-87.72829268,41.93288288,0.187021862,0.277882484,0.312364055,0.224635735
-87.71609756,41.93288288,0.174925542,0.281668157,0.314650278,0.211680208
-87.70390244,41.93288288,0.172604308,0.269457938,0.322137038,0.204825198
-87.69170732,41.93288288,0.164785619,0.273398766,0.333410409,0.194717444
-87.6795122,41.93288288,0.159586882,0.283125188,0.331083108,0.175403927
-87.66731707,41.93288288,0.164887159,0.284368519,0.343029938,0.119996335
-87.65512195,41.93288288,0.164537859,0.288037959,0.328973238,0.116183886
-87.64292683,41.93288288,0.174861742,0.292973635,0.318013095,0.145282187
-87.63073171,41.93288288,0.185677957,0.291354058,0.304486551,0.161061473
-87.8502439,41.94189189,0.206775585,0.246671666,0.343528185,0.207172593
-87.83804878,41.94189189,0.198350718,0.247158584,0.334193231,0.184778939
-87.82585366,41.94189189,0.190899124,0.251360784,0.324419801,0.194547171
-87.81365854,41.94189189,0.173533764,0.239488146,0.324822023,0.198627335
-87.80146341,41.94189189,0.166484116,0.242600288,0.338103862,0.197745105
-87.78926829,41.94189189,0.186124427,0.255200606,0.325080267,0.198588831
-87.77707317,41.94189189,0.197569819,0.26590921,0.31567824,0.18756495
-87.76487805,41.94189189,0.194070597,0.278286313,0.295900262,0.19184185
-87.75268293,41.94189189,0.1929394,0.277154346,0.30213025,0.192322972
-87.7404878,41.94189189,0.186959586,0.277245158,0.298317544,0.201449711
-87.72829268,41.94189189,0.176610023,0.272767342,0.297198923,0.204356756
-87.71609756,41.94189189,0.16299858,0.268014572,0.310528583,0.212178719
-87.70390244,41.94189189,0.1589956,0.270188552,0.32507717,0.198926734
-87.69170732,41.94189189,0.140394541,0.271074874,0.335664355,0.210535155
-87.6795122,41.94189189,0.123685399,0.271876417,0.330139777,0.163229016
-87.66731707,41.94189189,0.137193665,0.282760933,0.340391239,0
-87.65512195,41.94189189,0.157107293,0.285462532,0.349781155,0.072000866
-87.64292683,41.94189189,0.168634259,0.289819981,0.326244597,0.106074901
-87.89902439,41.9509009,0.193858083,0.236324887,0.33103195,0.227277246
-87.8502439,41.9509009,0.195451532,0.237036155,0.33259692,0.204849987
-87.83804878,41.9509009,0.191377098,0.237030312,0.32205091,0.210256612
-87.82585366,41.9509009,0.186635045,0.243648074,0.325414393,0.20316625
-87.81365854,41.9509009,0.174665391,0.237600269,0.315801698,0.193357824
-87.80146341,41.9509009,0.167549031,0.245947024,0.318580715,0.197425431
-87.78926829,41.9509009,0.186618069,0.247404895,0.32051564,0.203270257
-87.77707317,41.9509009,0.192532768,0.263553579,0.313201304,0.200558331
-87.76487805,41.9509009,0.185638804,0.273734309,0.309227678,0.193667743
-87.75268293,41.9509009,0.182269442,0.277286902,0.293478893,0.188311241
-87.7404878,41.9509009,0.180681235,0.277348453,0.308722664,0.188907946
-87.72829268,41.9509009,0.168038784,0.271053512,0.322304463,0.194337987
-87.71609756,41.9509009,0.160908812,0.260370522,0.32208157,0.189164286
-87.70390244,41.9509009,0.148515964,0.264838495,0.331244945,0.187194559
-87.69170732,41.9509009,0.111123655,0.268462599,0.330957252,0.199893834
-87.6795122,41.9509009,0.020773236,0.271800938,0.323947778,0.161053438
-87.66731707,41.9509009,0.095088276,0.278508241,0.328726404,0.080660212
-87.65512195,41.9509009,0.14931137,0.285288326,0.382382616,0.101101389
-87.64292683,41.9509009,0.167350208,0.285872069,0.329360031,0.118321331
-87.93560976,41.95990991,0.18978289,0.24347648,0.355271192,0.23015583
-87.92341463,41.95990991,0.19311847,0.254406171,0.352683678,0.23259162
-87.91121951,41.95990991,0.193362002,0.238721213,0.352324151,0.252048002
-87.89902439,41.95990991,0.196621898,0.247423497,0.342055362,0.252457973
-87.88682927,41.95990991,0.198164161,0.242507656,0.344218752,0.244019339
-87.8502439,41.95990991,0.187764286,0.251103592,0.334323184,0.219831157
-87.83804878,41.95990991,0.184721457,0.245353298,0.325003303,0.223130093
-87.78926829,41.95990991,0.181065377,0.24970091,0.310946959,0.189380193
-87.77707317,41.95990991,0.180574666,0.257421699,0.305576642,0.186295554
-87.76487805,41.95990991,0.173983279,0.266717273,0.304844049,0.183255621
-87.75268293,41.95990991,0.175805751,0.271762252,0.303644866,0.184760387
-87.7404878,41.95990991,0.174328002,0.272089222,0.31444559,0.160607406
-87.72829268,41.95990991,0.169389427,0.2747734,0.328556746,0.187296279
-87.71609756,41.95990991,0.161685427,0.269813678,0.328118201,0.18454208
-87.70390244,41.95990991,0.146220829,0.260123341,0.332846381,0.185024471
-87.69170732,41.95990991,0.098024976,0.265796037,0.335690699,0.187410344
-87.6795122,41.95990991,0.057756316,0.271679444,0.33998925,0.154820661
-87.66731707,41.95990991,0.112041143,0.283217715,0.342192247,0.147203516
-87.65512195,41.95990991,0.157183746,0.27706056,0.346316948,0.147484413
-87.64292683,41.95990991,0.174604349,0.279772615,0.328231449,0.143783848
-87.93560976,41.96891892,0.188420881,0.240259584,0.354820966,0.250210246
-87.92341463,41.96891892,0.191306026,0.248537246,0.350953384,0.249345036
-87.91121951,41.96891892,0.19608004,0.24741621,0.348987002,0.275403347
-87.89902439,41.96891892,0.195601101,0.250013433,0.339516317,0.298112929
-87.88682927,41.96891892,0.199670103,0.250603349,0.341919057,0.264173024
-87.8502439,41.96891892,0.180800414,0.254924799,0.331111615,0.227862616
-87.80146341,41.96891892,0.182337172,0.239158926,0.313843839,0.193886857
-87.78926829,41.96891892,0.186837881,0.234187215,0.318772534,0.188730686
-87.77707317,41.96891892,0.179126024,0.255543253,0.301299087,0.173639961
-87.76487805,41.96891892,0.16827394,0.259034984,0.302916866,0.17293493
-87.75268293,41.96891892,0.169899784,0.266851183,0.297780215,0.188055905
-87.7404878,41.96891892,0.173829765,0.265180585,0.31284022,0.182389786
-87.72829268,41.96891892,0.176982556,0.268385842,0.313447748,0.18663322
-87.71609756,41.96891892,0.169065091,0.263927506,0.327902734,0.1828224
-87.70390244,41.96891892,0.153076208,0.257077995,0.326446228,0.171399079
-87.69170732,41.96891892,0.132460212,0.264523931,0.327392104,0.163184813
-87.6795122,41.96891892,0.131464257,0.2625307,0.333861708,0.16193767
-87.66731707,41.96891892,0.146918044,0.273721262,0.330926131,0.162065024
-87.65512195,41.96891892,0.162380481,0.273178346,0.334764053,0.158367397
-87.93560976,41.97792793,0.19446389,0.243276411,0.354811973,0.25060174
-87.92341463,41.97792793,0.19418202,0.244343618,0.34842786,0.242941817
-87.91121951,41.97792793,0.197391105,0.249253324,0.340690322,0.310637483
-87.89902439,41.97792793,0.197258317,0.244882352,0.335365488,0.445849688
-87.88682927,41.97792793,0.199332262,0.255168672,0.335613175,0.291714718
-87.87463415,41.97792793,0.198195297,0.233904572,0.34175553,0.24258301
-87.8502439,41.97792793,0.185689535,0.252044923,0.335001755,0.24235413
-87.83804878,41.97792793,0.169003544,0.257480647,0.33360053,0.262529713
-87.81365854,41.97792793,0.17483263,0.251014352,0.312311132,0.213386372
-87.80146341,41.97792793,0.18096572,0.23483106,0.312246894,0.208634359
-87.78926829,41.97792793,0.183682374,0.236663632,0.307868439,0.207954789
-87.77707317,41.97792793,0.17992706,0.247598381,0.302992446,0.180965994
-87.76487805,41.97792793,0.17874341,0.257904662,0.309942163,0.181903309
-87.75268293,41.97792793,0.177387251,0.257915671,0.310019701,0.193554847
-87.7404878,41.97792793,0.181437212,0.264265517,0.314097631,0.192737088
-87.72829268,41.97792793,0.189658373,0.2587455,0.316809048,0.179708486
-87.71609756,41.97792793,0.181688468,0.263025365,0.324642356,0.182264782
-87.70390244,41.97792793,0.168045781,0.259409665,0.326065073,0.170177205
-87.69170732,41.97792793,0.157366171,0.255822198,0.328834945,0.151800642
-87.6795122,41.97792793,0.161390859,0.242511896,0.309497946,0.164008086
-87.66731707,41.97792793,0.161938277,0.259540854,0.325727974,0.168419554
-87.65512195,41.97792793,0.16924171,0.26867753,0.325063776,0.167218771
-87.93560976,41.98693694,0.198596179,0.242287484,0.355449944,0.238838687
-87.92341463,41.98693694,0.191317929,0.244593041,0.33735011,0.255831064
-87.91121951,41.98693694,0.197166606,0.248768613,0.334945748,0.278750221
-87.89902439,41.98693694,0.202563947,0.247901367,0.33086986,0.287818498
-87.88682927,41.98693694,0.20102442,0.243672283,0.335894415,0.256154908
-87.8502439,41.98693694,0.196471186,0.25092074,0.34964596,0.2354786
-87.81365854,41.98693694,0.180339163,0.256627125,0.316485058,0.214197196
-87.80146341,41.98693694,0.182666844,0.249100149,0.301086983,0.206683196
-87.78926829,41.98693694,0.174571969,0.246970509,0.300668494,0.204001453
-87.77707317,41.98693694,0.178671789,0.254616209,0.308667667,0.196244022
-87.76487805,41.98693694,0.184220452,0.262479356,0.31005432,0.193865219
-87.75268293,41.98693694,0.186486017,0.264163332,0.310272186,0.203735605
-87.7404878,41.98693694,0.189671423,0.259543411,0.322417551,0.193913854
-87.72829268,41.98693694,0.200478381,0.251602991,0.32466303,0.171978435
-87.71609756,41.98693694,0.192288383,0.249885317,0.322554412,0.172532536
-87.70390244,41.98693694,0.181659494,0.258153857,0.334357703,0.17214972
-87.69170732,41.98693694,0.171860824,0.258591082,0.328484936,0.173208647
-87.6795122,41.98693694,0.172273414,0.260607551,0.332861534,0.175215256
-87.66731707,41.98693694,0.174534364,0.264150762,0.325574525,0.168421089
-87.65512195,41.98693694,0.181218199,0.276281043,0.333329394,0.164638669
-87.93560976,41.99594595,0.21028044,0.235498467,0.342392203,0.209446333
-87.92341463,41.99594595,0.211431805,0.248483562,0.324799532,0.248255244
-87.91121951,41.99594595,0.20294651,0.252566953,0.323115513,0.25049555
-87.89902439,41.99594595,0.200376027,0.255690693,0.319126285,0.236466925
-87.88682927,41.99594595,0.206857471,0.248428523,0.330473159,0.236502388
-87.81365854,41.99594595,0.190532252,0.249994906,0.318705097,0.212612632
-87.80146341,41.99594595,0.191731106,0.251578336,0.306773525,0.207005741
-87.78926829,41.99594595,0.182083381,0.243078522,0.304065778,0.204010765
-87.77707317,41.99594595,0.186377099,0.257523906,0.314664858,0.199305872
-87.76487805,41.99594595,0.188567074,0.259560734,0.308483138,0.194101915
-87.75268293,41.99594595,0.194424925,0.257118529,0.312688446,0.197357837
-87.7404878,41.99594595,0.200245746,0.251104476,0.325339718,0.185515792
-87.72829268,41.99594595,0.202250829,0.259213338,0.330677803,0.176645785
-87.71609756,41.99594595,0.200415283,0.256920322,0.32819813,0.169082588
-87.70390244,41.99594595,0.193971185,0.264009246,0.33027294,0.168144045
-87.69170732,41.99594595,0.182622133,0.26754687,0.33271248,0.16531994
-87.6795122,41.99594595,0.175947712,0.271241237,0.336985071,0.160413198
-87.66731707,41.99594595,0.182071273,0.275734479,0.335187363,0.158621791
-87.65512195,41.99594595,0.18140183,0.274303726,0.312632995,0.151097429
-87.92341463,42.00495495,0.225188277,0.250516324,0.328058449,0.225933962
-87.91121951,42.00495495,0.209892178,0.25278399,0.328013489,0.223135712
-87.89902439,42.00495495,0.206522231,0.244850884,0.327713821,0.228766611
-87.81365854,42.00495495,0.207294921,0.228493939,0.313065157,0.195880261
-87.77707317,42.00495495,0.179714145,0.246357655,0.320556751,0.196441719
-87.76487805,42.00495495,0.193618692,0.255768177,0.322631848,0.196056948
-87.70390244,42.00495495,0.21063171,0.274159207,0.354698864,0.16504781
-87.69170732,42.00495495,0.189780159,0.273015978,0.337623238,0.160705031
-87.6795122,42.00495495,0.178348873,0.281337216,0.338273789,0.139557399
-87.66731707,42.00495495,0.183090914,0.27398674,0.32544719,0.139335082
-87.81365854,42.01396396,0.214462631,0.236513728,0.317249991,0.203442372
-87.77707317,42.01396396,0.194465404,0.25153049,0.321185649,0.179920739
-87.70390244,42.01396396,0.202552857,0.266034965,0.339944568,0.170727391
-87.69170732,42.01396396,0.194410879,0.274319209,0.326639706,0.159483145
-87.6795122,42.01396396,0.189132785,0.274097078,0.326252727,0.146752576
-87.66731707,42.01396396,0.187235638,0.273387681,0.316835884,0.151291933
